Category	ID	Term	Genes	adj_pval
MF	GO:0005506	iron ion binding	Tfasc_v1.04698-RA, Tfasc_v1.05450-RA, Tfasc_v1.14231-RA, Tfasc_v1.17163-RA, Tfasc_v1.31035-RA, Tfasc_v1.31036-RA	0.00214
MF	GO:0016887	ATP hydrolysis activity	Tfasc_v1.10598-RA, Tfasc_v1.10599-RA, Tfasc_v1.16095-RA, Tfasc_v1.18343-RA, Tfasc_v1.26778-RA	0.00262
MF	GO:0051753	mannan synthase activity	Tfasc_v1.18648-RA, Tfasc_v1.20375-RA	0.00325
MF	GO:0008883	glutamyl-tRNA reductase activity	Tfasc_v1.07740-RA	0.00387
MF	GO:0004043	L-aminoadipate-semialdehyde dehydrogenase activity	Tfasc_v1.05443-RA	0.00387
MF	GO:0035198	miRNA binding	Tfasc_v1.20473-RA	0.00387
MF	GO:0050113	inositol oxygenase activity	Tfasc_v1.14231-RA	0.00773
MF	GO:0004322	ferroxidase activity	Tfasc_v1.02419-RA, Tfasc_v1.20733-RA	0.00903
MF	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	Tfasc_v1.19447-RA	0.01539
MF	GO:0016212	kynurenine-oxoglutarate transaminase activity	Tfasc_v1.12896-RA	0.01921
MF	GO:0016851	magnesium chelatase activity	Tfasc_v1.27460-RA	0.01921
MF	GO:0008792	arginine decarboxylase activity	Tfasc_v1.01727-RA	0.023
MF	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	Tfasc_v1.17618-RB, Tfasc_v1.25716-RA	0.02629
MF	GO:0004070	aspartate carbamoyltransferase activity	Tfasc_v1.07748-RA	0.02679
MF	GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	Tfasc_v1.27878-RA	0.03805
MF	GO:0004805	trehalose-phosphatase activity	Tfasc_v1.08823-RA	0.04177
MF	GO:0004560	alpha-L-fucosidase activity	Tfasc_v1.18421-RA	0.04918
MF	GO:0031177	phosphopantetheine binding	Tfasc_v1.30691-RA	0.04918
CC	GO:0009535	chloroplast thylakoid membrane	Tfasc_v1.00068-RA, Tfasc_v1.17618-RB, Tfasc_v1.24409-RA, Tfasc_v1.27706-RA, Tfasc_v1.31780-RA	0.0024
CC	GO:0009538	photosystem I reaction center	Tfasc_v1.24409-RA	0.0195
CC	GO:0044613	nuclear pore central transport channel	Tfasc_v1.01066-RA	0.0195
CC	GO:0009523	photosystem II	Tfasc_v1.18796-RA, Tfasc_v1.31780-RA	0.0261
CC	GO:0009543	chloroplast thylakoid lumen	Tfasc_v1.13173-RA	0.0386
